"lowAge","highAge","isSmiling","eyeGlasses","sunGlasses","gender","beard","mustache","eyesOpen","mouthOpen","roll","pitch","yaw","id","url","emotions"
26,44,false,true,false,"Male",false,false,true,false,27.65096664428711,4.240993976593018,53.572383880615234,"88159d2b-c2fc-4b17-8456-e4e126a37ba7","https://s3.amazonaws.com/face-angle-images/88159d2b-c2fc-4b17-8456-e4e126a37ba7.jpg",""
23,38,false,true,false,"Male",true,false,true,false,-0.6765506267547607,32.75990295410156,-45.37097930908203,"3895a529-8daf-4c3b-91e7-e55c83d6e59f","https://s3.amazonaws.com/face-angle-images/3895a529-8daf-4c3b-91e7-e55c83d6e59f.jpg","|CALM"
35,52,false,true,false,"Male",true,false,true,false,17.310070037841797,-1.28864324092865,44.327392578125,"d0422ec1-ac36-41e0-851d-4dcaf1e9389d","https://s3.amazonaws.com/face-angle-images/d0422ec1-ac36-41e0-851d-4dcaf1e9389d.jpg",""
30,47,false,true,false,"Male",true,false,true,false,9.72524356842041,-8.182059288024902,31.057756423950195,"50c23e2a-3dd2-49c9-accf-efa22a5edbd0","https://s3.amazonaws.com/face-angle-images/50c23e2a-3dd2-49c9-accf-efa22a5edbd0.jpg","|CALM"
27,44,false,true,false,"Male",true,false,true,false,4.8577656745910645,-4.571214199066162,18.16526222229004,"ea09ab9c-6e62-4642-893b-0095b013059a","https://s3.amazonaws.com/face-angle-images/ea09ab9c-6e62-4642-893b-0095b013059a.jpg",""
35,52,true,true,false,"Male",true,false,true,false,3.619029998779297,-16.16191864013672,2.0699565410614014,"92bd2f61-f508-452b-a6c2-e403b20421a9","https://s3.amazonaws.com/face-angle-images/92bd2f61-f508-452b-a6c2-e403b20421a9.jpg",""
35,52,true,false,false,"Male",true,false,true,false,-0.5602902173995972,0.7042555212974548,-13.941035270690918,"c06527f2-a24f-416e-a347-566e4dfaf737","https://s3.amazonaws.com/face-angle-images/c06527f2-a24f-416e-a347-566e4dfaf737.jpg","|DISGUSTED"
29,45,true,true,false,"Male",true,false,true,false,-0.8166839480400085,-11.957805633544922,-15.965009689331055,"67b80875-eb8b-48d5-b6e4-c8f1db7b3eb7","https://s3.amazonaws.com/face-angle-images/67b80875-eb8b-48d5-b6e4-c8f1db7b3eb7.jpg",""
26,43,false,false,false,"Male",false,false,true,false,-15.275466918945312,-1.6331977844238281,-46.808223724365234,"6555a7fd-4d21-4ea2-abd7-0522867b2834","https://s3.amazonaws.com/face-angle-images/6555a7fd-4d21-4ea2-abd7-0522867b2834.jpg","|CALM"
35,52,false,true,false,"Male",true,false,true,false,-2.2900962829589844,-10.159418106079102,-39.410865783691406,"e40aca20-5292-4e26-8707-d2cb5fdef175","https://s3.amazonaws.com/face-angle-images/e40aca20-5292-4e26-8707-d2cb5fdef175.jpg","|CALM"
26,43,false,false,false,"Female",false,false,false,false,-29.945653915405273,0.9090889096260071,-64.82844543457031,"8dea0a8d-56a8-4c62-8e2c-62eeef014958","https://s3.amazonaws.com/face-angle-images/8dea0a8d-56a8-4c62-8e2c-62eeef014958.jpg",""
26,43,false,false,false,"Male",false,false,true,false,-21.455961227416992,-5.154661178588867,-58.550594329833984,"412e8f46-c85b-4488-88ff-078b10603ec6","https://s3.amazonaws.com/face-angle-images/412e8f46-c85b-4488-88ff-078b10603ec6.jpg",""
23,38,false,false,false,"Female",false,false,false,false,-38.9189338684082,8.437898635864258,-65.85285186767578,"819b3376-4e2e-49e8-9e7a-ab0d68c39178","https://s3.amazonaws.com/face-angle-images/819b3376-4e2e-49e8-9e7a-ab0d68c39178.jpg",""
17,27,false,true,false,"Female",false,false,true,false,-5.803244113922119,34.10421371459961,25.19721031188965,"fb1b94a3-d874-4799-a503-6185ae696730","https://s3.amazonaws.com/face-angle-images/fb1b94a3-d874-4799-a503-6185ae696730.jpg",""
23,38,false,true,false,"Male",true,false,true,false,-1.528523564338684,33.424251556396484,44.957603454589844,"cad11990-a1ee-4faf-bfe9-4aba7e9451ef","https://s3.amazonaws.com/face-angle-images/cad11990-a1ee-4faf-bfe9-4aba7e9451ef.jpg","|CALM"
16,27,false,true,false,"Male",false,false,true,false,-3.475344657897949,38.100257873535156,46.006343841552734,"9d5cd131-acc9-4a06-869f-e6953ee07627","https://s3.amazonaws.com/face-angle-images/9d5cd131-acc9-4a06-869f-e6953ee07627.jpg",""
23,38,false,true,false,"Male",false,false,true,false,-3.7242720127105713,26.045101165771484,35.88296890258789,"25482998-f611-4bc8-8aaf-8176fc373232","https://s3.amazonaws.com/face-angle-images/25482998-f611-4bc8-8aaf-8176fc373232.jpg",""
26,43,true,false,false,"Male",false,false,true,false,-2.707664728164673,28.081396102905273,26.888744354248047,"953f997c-d07d-45be-9a26-7c5be73e77b2","https://s3.amazonaws.com/face-angle-images/953f997c-d07d-45be-9a26-7c5be73e77b2.jpg",""
26,43,false,false,false,"Male",false,false,true,false,-3.573981761932373,24.59879493713379,18.07242202758789,"f00071e3-9f47-47f0-9595-bcb5398ebeab","https://s3.amazonaws.com/face-angle-images/f00071e3-9f47-47f0-9595-bcb5398ebeab.jpg","|CALM"
35,52,false,false,false,"Male",true,false,true,false,-7.886290550231934,27.87242317199707,-6.8714985847473145,"60edb4b5-eac1-47ff-9b82-512d28c2f770","https://s3.amazonaws.com/face-angle-images/60edb4b5-eac1-47ff-9b82-512d28c2f770.jpg","|CALM"
20,38,false,true,false,"Female",false,false,true,false,-5.269604206085205,27.552743911743164,-30.46352767944336,"39ffb64d-e0ad-4b65-ae45-b8cb55f33c4c","https://s3.amazonaws.com/face-angle-images/39ffb64d-e0ad-4b65-ae45-b8cb55f33c4c.jpg",""
26,43,false,false,false,"Male",true,false,true,false,-4.634617328643799,33.1702880859375,-6.73987340927124,"27c4fb66-bbdf-4593-9f37-7561e1224ad7","https://s3.amazonaws.com/face-angle-images/27c4fb66-bbdf-4593-9f37-7561e1224ad7.jpg","|CALM"
14,25,false,true,false,"Female",false,false,true,false,-2.748541831970215,32.86400604248047,-37.657379150390625,"f86e80b8-7712-48f9-81d0-366e637cfd45","https://s3.amazonaws.com/face-angle-images/f86e80b8-7712-48f9-81d0-366e637cfd45.jpg",""
15,25,false,true,false,"Female",false,false,true,false,-5.372790336608887,37.086639404296875,-43.21207046508789,"1ce5b31a-144e-4a68-8a25-8bdf786c0050","https://s3.amazonaws.com/face-angle-images/1ce5b31a-144e-4a68-8a25-8bdf786c0050.jpg",""
15,25,false,true,false,"Male",false,false,true,false,-5.519510746002197,35.85226821899414,-48.13190460205078,"b5a42abb-a5af-4965-8071-6ecf986b2c42","https://s3.amazonaws.com/face-angle-images/b5a42abb-a5af-4965-8071-6ecf986b2c42.jpg",""
15,25,false,true,false,"Male",false,false,true,false,-4.045887470245361,36.81364059448242,-45.4448356628418,"3a95a0fd-5e3e-48b8-8565-7dc364605832","https://s3.amazonaws.com/face-angle-images/3a95a0fd-5e3e-48b8-8565-7dc364605832.jpg",""
26,43,true,false,false,"Male",false,false,true,false,-3.333804130554199,36.45759963989258,-5.525693893432617,"c8171208-7f2f-42db-97f6-405e35949e23","https://s3.amazonaws.com/face-angle-images/c8171208-7f2f-42db-97f6-405e35949e23.jpg",""
17,27,false,false,false,"Male",false,false,true,false,-18.716623306274414,-33.66511154174805,59.00465774536133,"50f41991-8c6e-4277-be43-98c1a00e8ec7","https://s3.amazonaws.com/face-angle-images/50f41991-8c6e-4277-be43-98c1a00e8ec7.jpg",""
15,25,false,true,false,"Male",false,false,true,false,-8.043900489807129,-9.005727767944336,50.64279556274414,"86b28c92-79f0-425a-831f-aecdd0fad5c0","https://s3.amazonaws.com/face-angle-images/86b28c92-79f0-425a-831f-aecdd0fad5c0.jpg","|CALM"
20,38,false,true,false,"Male",false,false,true,false,-2.2311673164367676,-7.110263347625732,36.453243255615234,"31b08f3b-fd98-4b43-92dc-cefd5c3f1543","https://s3.amazonaws.com/face-angle-images/31b08f3b-fd98-4b43-92dc-cefd5c3f1543.jpg",""
26,43,false,true,false,"Male",false,false,true,false,4.678366184234619,-4.763619899749756,31.212827682495117,"b74ffad0-064b-415f-8946-773f69ae63f8","https://s3.amazonaws.com/face-angle-images/b74ffad0-064b-415f-8946-773f69ae63f8.jpg",""
20,38,false,true,false,"Male",false,false,true,false,7.127691268920898,-0.12616659700870514,18.80038833618164,"18d3dcf4-0d99-4422-b479-7b3b26031cf1","https://s3.amazonaws.com/face-angle-images/18d3dcf4-0d99-4422-b479-7b3b26031cf1.jpg","|CALM"
26,43,false,true,false,"Male",false,false,true,false,2.256856918334961,-24.76332664489746,10.701190948486328,"b6860160-c971-4d20-8bbe-fa539fc16016","https://s3.amazonaws.com/face-angle-images/b6860160-c971-4d20-8bbe-fa539fc16016.jpg",""
20,38,false,true,false,"Male",false,false,true,false,4.4589033126831055,1.3961565494537354,14.023359298706055,"b395f571-10b8-4273-ae7e-1e605c18d5a0","https://s3.amazonaws.com/face-angle-images/b395f571-10b8-4273-ae7e-1e605c18d5a0.jpg","|CALM"
20,38,false,true,false,"Male",false,false,true,false,-0.4042680561542511,-7.862198829650879,-26.88461685180664,"2925afdd-4c84-44a6-ac06-1b33139ffae0","https://s3.amazonaws.com/face-angle-images/2925afdd-4c84-44a6-ac06-1b33139ffae0.jpg","|CALM"
17,27,false,true,false,"Male",false,false,true,false,-1.8667479753494263,-3.2210166454315186,-28.689638137817383,"d28d8435-2e30-4b5c-937a-8a4040c1b76a","https://s3.amazonaws.com/face-angle-images/d28d8435-2e30-4b5c-937a-8a4040c1b76a.jpg","|CALM"
15,25,false,true,false,"Male",false,false,true,false,-0.983445405960083,-3.1000802516937256,-35.79536819458008,"0bb60ab8-fd79-4cec-90a8-afb8a052888d","https://s3.amazonaws.com/face-angle-images/0bb60ab8-fd79-4cec-90a8-afb8a052888d.jpg","|CALM"
15,25,false,true,false,"Male",false,false,true,false,-3.3420021533966064,-6.400007247924805,-44.42717361450195,"bc3f805a-fc59-4ce7-b996-ece77b0f936d","https://s3.amazonaws.com/face-angle-images/bc3f805a-fc59-4ce7-b996-ece77b0f936d.jpg","|CALM"
26,43,false,false,false,"Male",false,false,true,false,-21.746063232421875,-6.250638961791992,-60.99227523803711,"fab23c31-1c71-4022-9220-70130c396ab1","https://s3.amazonaws.com/face-angle-images/fab23c31-1c71-4022-9220-70130c396ab1.jpg",""
26,43,false,true,false,"Female",false,false,true,true,1.0013986825942993,36.5042610168457,55.51312255859375,"efa346d7-7ecf-4828-a81f-976301d304dc","https://s3.amazonaws.com/face-angle-images/efa346d7-7ecf-4828-a81f-976301d304dc.jpg",""
17,27,false,true,false,"Male",false,false,true,false,-9.78671646118164,-7.366556644439697,-50.792232513427734,"da730d25-a9ca-4a7e-b42f-634de62aaf0c","https://s3.amazonaws.com/face-angle-images/da730d25-a9ca-4a7e-b42f-634de62aaf0c.jpg",""
26,43,false,true,false,"Male",false,false,true,true,-10.732809066772461,27.18513298034668,51.60950469970703,"3750c233-99bc-4cdd-a415-ef81da24c40f","https://s3.amazonaws.com/face-angle-images/3750c233-99bc-4cdd-a415-ef81da24c40f.jpg",""
26,43,false,true,false,"Male",false,false,true,true,-15.023136138916016,29.215478897094727,48.6100959777832,"7f66e484-66b9-4653-a337-64e715f72a12","https://s3.amazonaws.com/face-angle-images/7f66e484-66b9-4653-a337-64e715f72a12.jpg",""
19,36,false,true,false,"Female",false,false,true,true,-13.246742248535156,29.612024307250977,31.004314422607422,"dbcf4ec1-61f5-4381-b5d0-a708cd99e314","https://s3.amazonaws.com/face-angle-images/dbcf4ec1-61f5-4381-b5d0-a708cd99e314.jpg",""
19,36,false,true,false,"Male",false,false,true,false,-8.972949981689453,27.52404022216797,30.13450813293457,"3857b40f-d579-4341-b257-9fffe7b38e9d","https://s3.amazonaws.com/face-angle-images/3857b40f-d579-4341-b257-9fffe7b38e9d.jpg","|CALM"
17,27,false,false,false,"Male",false,false,true,true,-0.24452413618564606,31.13120460510254,-19.053272247314453,"5b63aa61-5283-4f3f-99f2-65ccc761fca4","https://s3.amazonaws.com/face-angle-images/5b63aa61-5283-4f3f-99f2-65ccc761fca4.jpg","|CALM"
20,38,false,false,false,"Male",false,false,true,false,-7.5019211769104,32.294681549072266,0.03875252231955528,"8528400e-65d2-4cc4-a633-0d5fd954b3d8","https://s3.amazonaws.com/face-angle-images/8528400e-65d2-4cc4-a633-0d5fd954b3d8.jpg","|CALM"
15,25,false,true,false,"Male",false,false,true,true,4.662561893463135,32.76218032836914,-33.525875091552734,"216ec101-9bca-4dac-b701-6d58f01250ed","https://s3.amazonaws.com/face-angle-images/216ec101-9bca-4dac-b701-6d58f01250ed.jpg","|CALM"
15,25,false,true,false,"Male",false,false,true,true,1.9437034130096436,30.22484016418457,-27.793426513671875,"9f2f8f14-a33d-45ef-aef8-6868ba7b8964","https://s3.amazonaws.com/face-angle-images/9f2f8f14-a33d-45ef-aef8-6868ba7b8964.jpg","|CALM"
15,25,false,true,false,"Female",false,false,true,true,2.3781983852386475,34.71263122558594,-38.54943084716797,"5d83312c-058b-4651-951a-be4a92ea38a4","https://s3.amazonaws.com/face-angle-images/5d83312c-058b-4651-951a-be4a92ea38a4.jpg",""
17,27,false,false,false,"Male",false,false,true,false,1.2857567071914673,39.54172134399414,-42.1743049621582,"0712ac67-a662-49e7-b950-8f79eafd44c5","https://s3.amazonaws.com/face-angle-images/0712ac67-a662-49e7-b950-8f79eafd44c5.jpg",""
17,27,false,true,false,"Male",false,false,true,true,2.7208304405212402,35.64173126220703,-40.9150276184082,"f93cb825-6e21-4620-a2de-4476c399697e","https://s3.amazonaws.com/face-angle-images/f93cb825-6e21-4620-a2de-4476c399697e.jpg",""
15,25,false,false,false,"Female",false,false,true,false,2.680095911026001,43.807899475097656,-46.202598571777344,"30f2ded2-d28a-4887-b022-9a37b1d9283b","https://s3.amazonaws.com/face-angle-images/30f2ded2-d28a-4887-b022-9a37b1d9283b.jpg",""
26,43,true,false,false,"Female",false,false,false,true,6.313997268676758,22.567834854125977,17.50835418701172,"97018be4-fa22-4ebe-beef-480b208e2201","https://s3.amazonaws.com/face-angle-images/97018be4-fa22-4ebe-beef-480b208e2201.jpg","|CALM"
20,38,false,false,false,"Male",false,false,true,false,-13.225608825683594,-25.744701385498047,55.83651351928711,"4ff2a275-8d40-4279-a09f-f1f9237562bc","https://s3.amazonaws.com/face-angle-images/4ff2a275-8d40-4279-a09f-f1f9237562bc.jpg","|SAD"
15,25,false,false,false,"Male",false,false,false,false,-24.601869583129883,-36.9920654296875,66.24940490722656,"38929651-b4a7-4dd5-b77e-14e6ce9ef26f","https://s3.amazonaws.com/face-angle-images/38929651-b4a7-4dd5-b77e-14e6ce9ef26f.jpg","|SAD"
26,43,false,false,false,"Male",false,false,true,false,-6.624135971069336,-25.44784164428711,45.97471618652344,"ecc1e45a-64a1-48e2-82f0-bd77c70007aa","https://s3.amazonaws.com/face-angle-images/ecc1e45a-64a1-48e2-82f0-bd77c70007aa.jpg","|CALM"
26,43,false,false,false,"Male",false,false,true,false,2.558616876602173,-5.692414283752441,34.23292922973633,"dbddda72-ccfd-4303-838a-18b3f4642072","https://s3.amazonaws.com/face-angle-images/dbddda72-ccfd-4303-838a-18b3f4642072.jpg","|CALM"
23,38,false,false,false,"Male",false,false,true,false,1.1738041639328003,-4.048625469207764,20.067041397094727,"b3e87c6f-8977-40cc-8148-60fec8069465","https://s3.amazonaws.com/face-angle-images/b3e87c6f-8977-40cc-8148-60fec8069465.jpg","|CALM"
26,43,false,false,false,"Female",false,false,true,false,-3.7470624446868896,-5.948924541473389,-1.3370293378829956,"1189a487-9aca-4833-9568-391069818efb","https://s3.amazonaws.com/face-angle-images/1189a487-9aca-4833-9568-391069818efb.jpg",""
20,38,false,false,false,"Female",false,false,true,false,-2.099210262298584,-17.03251075744629,-12.92725658416748,"26512328-e99d-4b48-b3e6-3daafde1c8ba","https://s3.amazonaws.com/face-angle-images/26512328-e99d-4b48-b3e6-3daafde1c8ba.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-3.7586123943328857,-9.520078659057617,-20.96660614013672,"7ae56c0d-0f78-42c8-bdf1-8cff0f5cd457","https://s3.amazonaws.com/face-angle-images/7ae56c0d-0f78-42c8-bdf1-8cff0f5cd457.jpg","|CALM"
16,27,false,false,false,"Male",false,false,true,false,-2.4818103313446045,-9.687192916870117,-37.5070686340332,"807164fe-d133-4523-9d51-8536be54ceda","https://s3.amazonaws.com/face-angle-images/807164fe-d133-4523-9d51-8536be54ceda.jpg","|CALM"
19,36,false,false,false,"Male",false,false,true,false,-2.3466849327087402,-5.957129001617432,-20.221342086791992,"80a685ae-2cb8-4407-ba3c-6431b3d22529","https://s3.amazonaws.com/face-angle-images/80a685ae-2cb8-4407-ba3c-6431b3d22529.jpg","|CALM"
23,38,false,false,false,"Male",false,false,true,true,-6.520975112915039,27.366296768188477,17.321199417114258,"28f8a94e-7a03-4fc2-a42f-bf56b4602707","https://s3.amazonaws.com/face-angle-images/28f8a94e-7a03-4fc2-a42f-bf56b4602707.jpg",""
15,25,false,false,false,"Male",false,false,true,false,-8.041749000549316,-0.8887901902198792,-47.625858306884766,"f517d9cf-ce69-48ad-b051-d44fef764c78","https://s3.amazonaws.com/face-angle-images/f517d9cf-ce69-48ad-b051-d44fef764c78.jpg","|CALM"
15,25,false,false,false,"Male",false,false,false,false,-7.120371341705322,-8.278302192687988,-50.81013107299805,"248d99e4-18e6-4fc7-8205-49fd4cfb07dc","https://s3.amazonaws.com/face-angle-images/248d99e4-18e6-4fc7-8205-49fd4cfb07dc.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-14.174452781677246,-4.191532135009766,-64.71855926513672,"a28424c4-92e1-4aa8-80a2-3438df1bb827","https://s3.amazonaws.com/face-angle-images/a28424c4-92e1-4aa8-80a2-3438df1bb827.jpg","|SAD"
26,43,false,false,false,"Female",false,false,true,false,-2.4322073459625244,39.64689254760742,39.80748748779297,"759485a2-0610-43d9-aeae-ef34cbad10f3","https://s3.amazonaws.com/face-angle-images/759485a2-0610-43d9-aeae-ef34cbad10f3.jpg",""
26,43,false,false,false,"Female",false,false,true,false,-13.269977569580078,29.964282989501953,42.46930694580078,"bb1d1cb3-c2ce-4cec-90f2-d622bcb26581","https://s3.amazonaws.com/face-angle-images/bb1d1cb3-c2ce-4cec-90f2-d622bcb26581.jpg",""
23,38,false,false,false,"Male",false,false,true,true,-8.252028465270996,24.25095558166504,31.635330200195312,"138745b3-edea-4d50-8839-e6a9570c0b23","https://s3.amazonaws.com/face-angle-images/138745b3-edea-4d50-8839-e6a9570c0b23.jpg",""
26,43,false,false,false,"Female",false,false,true,false,-12.997590065002441,27.83568000793457,35.642372131347656,"cb614d4c-7350-468e-ba6b-55f3315b811c","https://s3.amazonaws.com/face-angle-images/cb614d4c-7350-468e-ba6b-55f3315b811c.jpg",""
23,38,false,false,false,"Male",false,false,true,true,-6.42653226852417,24.011560440063477,24.50929069519043,"ea7a5d33-604f-41f8-aedf-efa36a988a5a","https://s3.amazonaws.com/face-angle-images/ea7a5d33-604f-41f8-aedf-efa36a988a5a.jpg",""
20,38,false,false,false,"Female",false,false,true,true,-0.10511016100645065,33.70108413696289,-5.5276713371276855,"a7507544-5db5-4076-88bf-dc2c15cc1b92","https://s3.amazonaws.com/face-angle-images/a7507544-5db5-4076-88bf-dc2c15cc1b92.jpg","|SURPRISED"
20,38,false,false,false,"Male",false,false,true,true,18.715251922607422,15.853129386901855,-54.428775787353516,"f948df06-db1a-4d3b-92df-0d8448d167c6","https://s3.amazonaws.com/face-angle-images/f948df06-db1a-4d3b-92df-0d8448d167c6.jpg",""
15,25,false,false,false,"Male",false,false,true,false,15.22067928314209,20.724258422851562,-55.11701965332031,"077a665f-1df7-4c54-9559-836db1b27afd","https://s3.amazonaws.com/face-angle-images/077a665f-1df7-4c54-9559-836db1b27afd.jpg",""
19,36,false,false,false,"Male",false,false,true,false,5.7643561363220215,29.726831436157227,-30.77707862854004,"084464cd-ec7a-400b-a1b0-0469296f1d8a","https://s3.amazonaws.com/face-angle-images/084464cd-ec7a-400b-a1b0-0469296f1d8a.jpg","|CALM"
26,44,false,false,false,"Male",false,false,true,true,12.275568962097168,26.205488204956055,-44.516353607177734,"d8a16fac-0528-4aaf-b56b-e0b5d7217ad3","https://s3.amazonaws.com/face-angle-images/d8a16fac-0528-4aaf-b56b-e0b5d7217ad3.jpg",""
26,43,true,false,false,"Male",false,false,false,true,-11.757701873779297,36.94657897949219,-14.763023376464844,"90fdadf4-4b7b-409e-b766-ae982a577512","https://s3.amazonaws.com/face-angle-images/90fdadf4-4b7b-409e-b766-ae982a577512.jpg","|CALM"
26,43,false,false,false,"Male",false,false,true,true,9.81171989440918,28.14330291748047,-39.61308288574219,"15ee05d1-87e2-495a-8f02-4d8f6958b914","https://s3.amazonaws.com/face-angle-images/15ee05d1-87e2-495a-8f02-4d8f6958b914.jpg",""
16,27,false,false,false,"Male",false,false,true,false,-1.0365188121795654,-43.6004753112793,-1.359325647354126,"945dff91-07fb-423e-a3f8-102d71e38d34","https://s3.amazonaws.com/face-angle-images/945dff91-07fb-423e-a3f8-102d71e38d34.jpg","|CALM"
17,27,false,false,false,"Male",false,false,true,false,4.46785831451416,-16.291189193725586,49.316078186035156,"12bf3f39-7c4c-4555-a100-a53421a8c2ea","https://s3.amazonaws.com/face-angle-images/12bf3f39-7c4c-4555-a100-a53421a8c2ea.jpg",""
26,43,false,false,false,"Male",false,false,true,true,13.829476356506348,22.192974090576172,-50.64616394042969,"23eeb645-d382-4733-b5c8-f1293bf4d406","https://s3.amazonaws.com/face-angle-images/23eeb645-d382-4733-b5c8-f1293bf4d406.jpg",""
16,27,false,false,false,"Male",false,false,true,false,-3.4213061332702637,-34.811561584472656,40.72053146362305,"e6d0a931-03a5-45da-95da-72ae10a04f17","https://s3.amazonaws.com/face-angle-images/e6d0a931-03a5-45da-95da-72ae10a04f17.jpg",""
15,25,true,false,false,"Male",false,false,true,false,-6.557244777679443,-56.37053680419922,20.77090072631836,"c0c687ee-d416-4a87-ac7e-e6cb7d0e22b8","https://s3.amazonaws.com/face-angle-images/c0c687ee-d416-4a87-ac7e-e6cb7d0e22b8.jpg",""
15,25,false,false,false,"Male",false,false,true,false,-7.452260971069336,-47.00321578979492,39.238731384277344,"5c4b5bc2-eb50-40bc-a4a5-e7380b895409","https://s3.amazonaws.com/face-angle-images/5c4b5bc2-eb50-40bc-a4a5-e7380b895409.jpg",""
14,25,false,false,false,"Male",false,false,true,false,-8.163378715515137,-53.76820373535156,9.78349781036377,"a2b98db6-8974-420f-ad49-1c7894957783","https://s3.amazonaws.com/face-angle-images/a2b98db6-8974-420f-ad49-1c7894957783.jpg",""
14,25,true,false,false,"Male",false,false,true,false,2.7183499336242676,-50.12579345703125,-10.139887809753418,"afdbe957-5aa8-42dd-b123-cb543374792c","https://s3.amazonaws.com/face-angle-images/afdbe957-5aa8-42dd-b123-cb543374792c.jpg",""
14,25,false,false,false,"Male",false,false,true,false,-3.2328855991363525,-54.51689147949219,6.631933212280273,"583da137-52d3-47e5-9d2a-c34f4d84d806","https://s3.amazonaws.com/face-angle-images/583da137-52d3-47e5-9d2a-c34f4d84d806.jpg",""
26,43,false,false,false,"Male",false,false,true,false,-8.908771514892578,-0.3510531187057495,-28.931480407714844,"fb8b4afc-fb82-4b0f-b9fc-befe6dd66df0","https://s3.amazonaws.com/face-angle-images/fb8b4afc-fb82-4b0f-b9fc-befe6dd66df0.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-2.651843547821045,-16.15406036376953,-17.971948623657227,"9074c2bb-4b1d-42c1-9fe7-b77df0281e39","https://s3.amazonaws.com/face-angle-images/9074c2bb-4b1d-42c1-9fe7-b77df0281e39.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-5.223390102386475,-8.887216567993164,-34.25187683105469,"35e9ca45-4d05-4c69-9db3-9f503143a494","https://s3.amazonaws.com/face-angle-images/35e9ca45-4d05-4c69-9db3-9f503143a494.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-5.702603340148926,-7.592202663421631,-28.196651458740234,"66f071c1-9ea3-4768-ac11-3ded1694292e","https://s3.amazonaws.com/face-angle-images/66f071c1-9ea3-4768-ac11-3ded1694292e.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-8.59073543548584,-16.893085479736328,-48.774383544921875,"3f132007-4dda-4dd4-bc31-53da58c9f2d6","https://s3.amazonaws.com/face-angle-images/3f132007-4dda-4dd4-bc31-53da58c9f2d6.jpg","|CALM"
26,43,false,false,false,"Male",false,false,true,false,-18.796571731567383,-8.136358261108398,-58.8282470703125,"9fb3748a-7f45-44ab-bf81-b2fb1c5e5594","https://s3.amazonaws.com/face-angle-images/9fb3748a-7f45-44ab-bf81-b2fb1c5e5594.jpg",""
17,27,false,false,false,"Male",false,false,true,false,3.7977399826049805,37.90534973144531,33.91025161743164,"ae8c56dd-a781-4b39-a436-c5a87f1ad69f","https://s3.amazonaws.com/face-angle-images/ae8c56dd-a781-4b39-a436-c5a87f1ad69f.jpg",""
16,27,false,false,false,"Male",false,false,true,true,1.36424720287323,38.07303237915039,4.253415584564209,"e6c5fc9b-0937-4846-835b-66a908855a6e","https://s3.amazonaws.com/face-angle-images/e6c5fc9b-0937-4846-835b-66a908855a6e.jpg",""
16,27,false,false,false,"Male",false,false,true,true,-1.8554197549819946,40.44015884399414,-6.641703128814697,"7c4d5e30-5e1f-45c1-b4e8-156c352f1871","https://s3.amazonaws.com/face-angle-images/7c4d5e30-5e1f-45c1-b4e8-156c352f1871.jpg",""
20,38,false,false,false,"Male",false,false,true,false,-1.4565249681472778,35.09975814819336,32.222023010253906,"8bdad748-cfed-442a-8c2f-59a955c19492","https://s3.amazonaws.com/face-angle-images/8bdad748-cfed-442a-8c2f-59a955c19492.jpg",""
20,38,true,false,false,"Male",false,false,true,true,-1.2897900342941284,37.44443893432617,-18.948528289794922,"1c7cffb9-0be2-4dec-83cd-f7d4468b129c","https://s3.amazonaws.com/face-angle-images/1c7cffb9-0be2-4dec-83cd-f7d4468b129c.jpg",""
16,27,true,false,false,"Male",false,false,true,true,-3.287269353866577,38.01647186279297,-22.506893157958984,"b6905645-9721-465f-aae0-d13e646f87bf","https://s3.amazonaws.com/face-angle-images/b6905645-9721-465f-aae0-d13e646f87bf.jpg",""
17,27,true,false,false,"Male",false,false,true,true,2.8671157360076904,37.39549255371094,20.805883407592773,"f63fcc72-2e83-4fe6-bb16-3ee7dcdb98ab","https://s3.amazonaws.com/face-angle-images/f63fcc72-2e83-4fe6-bb16-3ee7dcdb98ab.jpg","|DISGUSTED"
23,38,false,false,false,"Male",false,false,true,false,9.678614616394043,40.955841064453125,44.875701904296875,"43c10861-6aa4-4951-a26c-2e31ba5ec705","https://s3.amazonaws.com/face-angle-images/43c10861-6aa4-4951-a26c-2e31ba5ec705.jpg",""
16,27,true,false,false,"Male",false,false,true,true,2.3494551181793213,37.91299819946289,30.266508102416992,"9adeabd5-16d0-4dbe-a94d-43f873165b5e","https://s3.amazonaws.com/face-angle-images/9adeabd5-16d0-4dbe-a94d-43f873165b5e.jpg","|DISGUSTED"
23,38,true,false,false,"Female",false,false,true,false,1.0328013896942139,37.674041748046875,-27.51466178894043,"2d5cbacb-1f56-4e61-a754-d54ee1e7f00d","https://s3.amazonaws.com/face-angle-images/2d5cbacb-1f56-4e61-a754-d54ee1e7f00d.jpg",""
20,38,true,false,false,"Female",false,false,false,false,0.28541454672813416,41.05849075317383,-39.24864196777344,"a9a39dd3-c3a0-4c67-9eaa-b4dcf9abd899","https://s3.amazonaws.com/face-angle-images/a9a39dd3-c3a0-4c67-9eaa-b4dcf9abd899.jpg",""
